id,name,symbol,slug,rank,is_active,first_historical_data,last_historical_data
7826,Zoracles,ZORA,zoracles,1886,1,2020-11-30T09:05:00.000Z,2022-01-23T11:55:00.000Z
7828,KING OF DEFI,KODX,king-of-defi,8606,1,2020-11-30T11:05:00.000Z,2022-01-23T11:55:00.000Z
7832,REALPAY,RAP,realpay,6220,1,2020-12-06T10:30:00.000Z,2022-01-23T11:55:00.000Z
7834,DEJAVE,DJV,dejave,2444,1,2020-12-03T00:30:00.000Z,2022-01-23T11:55:00.000Z
7835,Money of Tomorrow Today,MTTCOIN,money-of-tomorrow-today,7430,1,2020-11-30T14:55:00.000Z,2022-01-23T11:55:00.000Z
7837,Apple Finance,APLP,apple-finance,7675,1,2021-01-03T15:35:00.000Z,2022-01-23T11:55:00.000Z
7838,Base Protocol,BASE,base-protocol,2095,1,2020-12-01T00:00:00.000Z,2022-01-23T11:55:00.000Z
7841,Idle,IDLE,idle,1167,1,2020-12-01T11:40:00.000Z,2022-01-23T11:55:00.000Z
7844,ACryptoS,ACS,acryptos,4728,1,2020-12-01T12:15:00.000Z,2022-01-23T11:55:00.000Z
7846,Unbound,UNB,unbound,3570,1,2021-12-14T16:29:10.000Z,2022-01-23T11:59:00.000Z
7848,Unbound Dollar,UND,unbound-dollar,8607,1,2021-11-05T19:35:06.000Z,2022-01-23T11:55:00.000Z
7851,Adventure Token,TWA,adventure-token,8608,1,2021-08-26T13:42:41.000Z,2022-01-23T11:57:00.000Z
7852,IterationSyndicate,ITS,iterationsyndicate,6151,1,2020-12-02T09:15:00.000Z,2022-01-23T11:55:00.000Z
7854,ACDX Exchange Governance Token,ACXT,acdx-exchange-token,8119,1,2020-12-11T08:10:00.000Z,2022-01-23T11:55:00.000Z
7855,Gold Coin Reserve,GCR,gold-coin-reserve,2851,1,2020-12-02T21:00:00.000Z,2022-01-23T11:55:00.000Z
7857,Mirror Protocol,MIR,mirror-protocol,366,1,2020-12-03T06:30:00.000Z,2022-01-23T11:55:00.000Z
7859,Badger DAO,BADGER,badger-dao,315,1,2020-12-03T06:30:00.000Z,2022-01-23T11:55:00.000Z
7860,ClinTex CTi,CTI,clintex-cti,1261,1,2020-12-03T17:30:00.000Z,2022-01-23T11:55:00.000Z
7862,YearnAgnostic Finance,YFIAG,yearnagnostic-finance,5538,1,2020-12-05T22:45:00.000Z,2022-01-23T11:55:00.000Z
7864,DGPayment,DGP,dgpayment,3257,1,2020-12-04T10:55:00.000Z,2022-01-23T11:55:00.000Z
7866,Monavale,MONA,monavale,1335,1,2020-12-05T15:55:00.000Z,2022-01-23T11:55:00.000Z
7867,Bitcashpay (old),BCP,bitcashpay,2666,1,2021-03-14T02:55:00.000Z,2022-01-23T11:55:00.000Z
7869,RedChillies,REDC,redchillies,6910,1,2021-10-26T07:51:00.000Z,2022-01-23T11:56:00.000Z
7870,Plasma Finance,PPAY,plasma-finance,1319,1,2020-12-09T13:55:00.000Z,2022-01-23T11:55:00.000Z
7874,PieDAO DEFI++,DEFI++,piedao-defi,1841,1,2020-12-06T09:10:00.000Z,2022-01-23T11:59:00.000Z
7875,MM Token,MM,mm-token,5544,1,2020-12-06T09:15:00.000Z,2022-01-23T11:55:00.000Z
7876,SORA Validator Token,VAL,sora-validator-token,2343,1,2020-12-06T09:30:00.000Z,2022-01-23T11:55:00.000Z
7878,MobileCoin,MOB,mobilecoin,233,1,2020-12-06T17:30:00.000Z,2022-01-23T11:55:00.000Z
7879,Unifty,NIF,unifty,557,1,2021-01-17T15:45:00.000Z,2022-01-23T11:55:00.000Z
7880,YFIDapp,YFID,yfidapp,8339,1,2020-12-06T21:45:00.000Z,2022-01-23T11:55:00.000Z
7881,sKLAY,SKLAY,sklay,5525,1,2020-12-06T22:00:00.000Z,2022-01-23T11:55:00.000Z
7882,EFFORCE,WOZX,efforce,686,1,2020-12-06T22:15:00.000Z,2022-01-23T11:55:00.000Z
7883,WELL,WELL,well-token,865,1,2020-12-06T22:15:00.000Z,2022-01-23T11:55:00.000Z
7884,Elite Swap,ELT,elite-swap,8135,1,2021-01-27T18:20:00.000Z,2022-01-23T11:55:00.000Z
7885,Katalyo,KTLYO,katalyo,1909,1,2020-12-06T22:40:00.000Z,2022-01-23T11:55:00.000Z
7886,Glox Finance,GLOX,glox-finance,8132,1,2020-12-21T14:55:00.000Z,2022-01-23T11:55:00.000Z
7887,Tesla tokenized stock FTX,TSLA,tesla-tokenized-stock-ftx,4630,1,2020-12-07T05:15:00.000Z,2022-01-23T11:55:00.000Z
7888,Nio tokenized stock FTX,NIO,nio-tokenized-stock-ftx,7401,1,2020-12-07T05:15:00.000Z,2022-01-23T11:55:00.000Z
7889,Alibaba tokenized stock FTX,BABA,alibaba-tokenized-stock-ftx,6470,1,2020-12-07T05:15:00.000Z,2022-01-23T11:55:00.000Z
7890,Amazon tokenized stock FTX,AMZN,amazon-tokenized-stock-ftx,6627,1,2020-12-07T05:15:00.000Z,2022-01-23T11:55:00.000Z
